date,price_dji,price_goog,price_vti,price_s,price_luv,price_msft,price_fez,price_vpl,price_vgk,price_vea,price_bnd,price_intc,price_wmt,price_kr,price_tsla,price_gm,price_cmg,price_t,price_aapl,price_amzn,price_nflx,price_sina,price_pcln,price_pg
1/5/2016,17135.15234,744.9175,102.837494,3.54,42.3425,54.9775,33.292503,56.005,48.765,36.0525,80.795,33.83,62.4625,41.6875,224.17,32.8375,451.4275,34.4375,104.18,638.8025,108.635,48.260002,1223.88,78.557495
1/6/2016,17008.44727,737.43,101.575,3.5625,42.530003,54.102497,32.75,54.935,47.9925,35.4325,81.0925,33.162502,63.1125,41.995,218.76749,31.5525,433.6525,33.9525,100.875,628.6875,111.46,48.902496,1194.9976,77.7325
1/7/2016,16688.6123,728.565,99.667496,3.4175,42.4025,52.604996,32.462498,54.072502,47.267498,34.907497,81.119995,32.242496,64.037506,41.2,215.4875,30.2225,416.9675,33.684998,97.9225,616.2375,116.3475,47.887497,1171.9824,76.925
1/8/2016,16458.02026,723.0375,98.8375,3.46,42.4475,52.5325,32.35,53.417496,47.1725,34.675003,81.2125,31.8125,64.36,41.015,215.0175,30.0275,417.79,33.67,97.845,614.2125,114.135,47.5275,1156.72,76.619995
1/11/2016,16362.79004,713.76,97.9775,3.3875,42.1175,52.28,32.307503,53.3175,46.9775,34.565002,81.042496,31.942501,64.015,41.165,209.8275,30.195002,413.505,33.8375,98.475,612.16,113.77251,46.142498,1135.0675,76.37
1/12/2016,16462.1875,723.455,98.4575,3.3874998,42.322502,52.674995,32.6025,53.159996,47.235,34.6575,81.1425,32.65,64.04,41.2825,210.155,30.3675,409.92502,33.9625,100.01,620.3425,116.3875,46.28,1146.0825,76.57
1/13/2016,16348.68774,716.18994,97.505,3.2475002,41.594997,52.702503,32.3375,53.1,46.934998,34.504997,81.292496,32.3575,62.802498,40.2225,206.2425,31.0775,418.75748,33.945,99.05,600.6825,110,45.7525,1122.055,76.4
1/14/2016,16273.80762,707.78,96.845,3.1325002,40.25,52.525,32.1925,52.975,46.725,34.3875,81.3225,32.345,62.625,39.1175,202.9425,30.3625,450.3275,34.12,98.424995,586.345,105.792496,46.0475,1105.325,76.27
1/15/2016,16134.71265,694.7125,95.152504,2.9925,39.515,51.1525,31.330002,51.480003,45.3825,33.385002,81.44499,29.86,61.802498,38.3825,201.57,29.377499,458.6675,33.9,96.59999,573.08496,103.4225,45.46,1087.1799,74.9075
1/19/2016,16024.41992,702.11993,95.774994,2.78,40.035,50.945,31.560001,52.1575,45.645,33.7225,81.332504,29.829998,62.405,38.364998,206.17001,29.560001,470.57498,34.3575,97.305,575.505,107.53749,45.5,1097.335,76.29
1/20/2016,15799.05005,691.79254,93.87,2.435,38.955,50.3125,30.7575,50.3475,44.515,32.775,81.457504,29.505001,61.2925,37.5125,197.6575,29.125,463.0325,33.955,95.875,565.44,105.9225,44.385002,1073.5525,75.417496
1/21/2016,15848.69995,705.605,94.8175,2.4725,39.982502,50.84,31.0025,50.3,44.765,32.9075,81.44,29.644999,61.64,37.4525,199.9425,29.554998,466.895,34.300003,96.545,576.40753,105.32,44.89,1087.89,76.3325
1/22/2016,16018.12476,724.275,96.494995,2.77,39.489998,51.8225,31.952501,52.052498,46.1925,33.9875,81.29,29.9475,62.63,37.345,202.97,29.69,457.5025,34.975002,99.96999,592.32996,102.4125,45.93,1115.1625,77.32001
1/25/2016,15984.57251,718.735,95.905,2.745,38.765003,52.0075,31.647501,51.734997,45.8575,33.7325,81.3575,29.845,63.149998,36.9675,198.9725,29.2925,442.6325,35.0975,100.424995,599.395,100.145,45.357502,1109.9451,76.99249
1/26/2016,16034.83521,712.9125,96.1325,2.9550002,38.217503,51.9875,32.0025,51.8775,46.32,33.9875,81.4075,29.802502,63.7725,36.7275,194.24,29.4625,445.015,35.2325,99.7175,599.895,98.2425,45.252502,1100.8624,78.4825
1/27/2016,16056.63257,706.5725,96.08501,3.0175,37.947502,51.6125,32.075,52.1425,46.4225,34.0975,81.3825,29.887499,64.28,37.2625,189.87001,29.4575,446.97,35.292503,94.8575,591.8775,94.05,44.985,1063.6375,78.8325
1/28/2016,15998.94482,724.80493,96.05499,3.0349998,36.83,51.845,31.93,52.252495,46.432495,34.1475,81.45,29.98,64.0475,37.6525,188.54501,29.0925,449.83502,35.575,93.697495,619.8325,93.4025,44.815,1044.1975,79.457504
1/29/2016,16278.28027,736.5675,97.372505,3.0575,36.742496,54.7275,32.1175,52.985,46.745003,34.4625,81.735,30.59,65.595,38.385,190.74251,29.3675,457.51498,35.877502,95.955,580.495,92.215,44.9175,1053.8251,80.875
2/1/2016,16428.31519,750.89746,98.07,3.045,37.9775,54.795,32.0625,52.9525,46.88,34.5125,81.47,30.825,66.807495,39.43,191.99251,29.727499,472.6925,36.125,96.252495,576.2675,93.59,45.869995,1074.7275,81.065
2/2/2016,16275.60059,775.9175,96.915,2.885,37.215,53.519997,31.4,52.372498,46.0125,33.987503,81.66,30.092499,67.07,39.912502,187.1375,29.675001,474.79254,36.0475,95.055,560.9375,93.6025,44.8375,1069.37,80.165
2/3/2016,16216.25024,748.0425,96.575,2.82,36.6075,52.515,31.4375,51.85,46.21,33.9475,81.72,29.325,66.5375,40.125,177.7975,29.362501,457.12253,36.385002,95.567505,540.61755,90.494995,43.440002,1053.045,80.71
2/4/2016,16374.5625,714.92004,97.11,2.8700001,37.0325,52.07,31.6775,52.2525,46.3325,34.125,81.770004,29.475,65.935,39.355,172.25,28.7225,465.89252,36.587498,96.244995,529.8675,89.25,43.394997,1052.6951,80.744995
2/5/2016,16294.08984,692.895,96.037506,2.8474998,36.517498,50.915,31.4725,51.6375,46.07,33.8725,81.7025,29.322502,66.8175,38.31,166.16,28.7075,465.005,36.760002,95.2875,515.0125,85.457504,42.52,1038.3475,80.8875
2/8/2016,16031.40479,674.42,93.715,2.6799998,34.735,49.18,30.4975,51.135,44.55,33.0675,81.99,28.71,66.4275,36.6175,152.06,28.462502,449.165,36.805,94.22,485.82,82.134995,41.185005,981.28,81.48
2/9/2016,16009.38013,679.775,93.417496,2.585,34.9275,49.3025,30.145,50.2475,43.995003,32.6125,82.1125,28.712502,65.597496,36.587498,147.8525,28.16,442.9275,36.597504,94.7875,483.115,84.457504,41.417503,976.87,82.1225
2/10/2016,16013.0376,688.605,94.2,2.7025,35.6325,49.8775,30.544998,50.12,44.5825,32.81,82.11751,28.575,66.052505,37.0025,147.72,28.04,447.275,36.52,95.16,493.225,89.270004,41.66,1021.9975,82.2475
2/11/2016,15739.70752,679.0825,92.39751,2.6174998,35.212498,49.247498,29.9125,49.115,43.83,32.2075,82.3925,28.035,65.22,36.405,153.1825,27.29,453.545,36.1325,93.7,497.0725,86.267494,40.17,1050.3501,80.2275
2/12/2016,15832.78003,686.25256,93.805,2.63,35.845,50.295,30.14,49.200005,44.320004,32.4875,82.0625,28.5125,65.705,37.68,151.6875,27.432499,475.03,36.345,93.9225,509.005,87.255005,41.1725,1063.5851,80.54
2/16/2016,16104.3999,691.7575,95.6875,2.7849998,36.8,50.8025,30.795,50.7175,45.28,33.27,81.875,28.71,66.2025,38.570004,157.7325,28.2325,486.9875,36.5675,95.78,519.1725,88.9325,43.08,1093.67,81.572495
2/17/2016,16343.97754,702.13245,97.24,2.9175,38.03,52.0325,31.4325,51.2825,46.122498,33.7975,81.8025,29.170002,66.1575,38.9675,163.42499,29.045002,504.865,36.677498,97.2875,529.9275,92.325,43.215,1236.83,82.11
2/18/2016,16449.86475,703.9325,97.54749,3.025,38.7875,52.3925,31.415,51.6275,46.242496,33.947502,82.0025,29.5225,63.747498,38.5025,169.22751,29.2375,512.95996,36.78,97.52,532.77997,92.625,43.175003,1247.64,81.935
2/19/2016,16372.97803,698.2675,96.985,2.9625,39.0625,51.9,31.05,51.1,45.864998,33.64,82.06,28.9875,64.1875,37.7875,165.0575,28.755,514.8775,36.7425,96.15001,526.72754,89.66,43.4275,1260.885,81.8525
2/22/2016,16529.79053,707.415,98.4675,2.9975,40.235,52.552498,31.497501,52.165,46.225,34.079998,82.04,29.25,65.4225,38.1625,174.155,29.369999,521.195,36.752502,96.5025,550.8575,91.02249,44.1225,1283.605,82.145
2/23/2016,16514.02246,699.82007,97.975,2.995,40.8525,51.7175,31.1675,51.6325,45.7925,33.7525,82.0425,29.01,66.05,38.449997,177.19499,29.4725,520.755,36.7425,95.535,552.6825,90.515,43.485,1271.825,81.972496
2/24/2016,16394.27026,692.315,97.185,2.9725,40.825,50.9375,30.4925,51.2375,44.942497,33.252502,82.25,28.847498,66.59,38.502502,174.77249,28.5675,517.54,36.885002,94.945,546.8025,89.6425,43.012505,1249.9675,81.28
2/25/2016,16589.51758,700.58,98.6175,3.0625,42.0675,51.635,31.045,51.800003,45.705,33.745003,82.284996,29.377502,67.7375,39.1475,182.45,29.0975,508.225,37.255,96.205,553.8375,92.65749,42.5225,1261.42,81.962494
2/26/2016,16693.14014,706.985,99.375,3.2075,42.427498,51.92,31.272501,52.004997,45.92,33.9,82.14,29.865002,67.2725,39.5375,189.01,29.715,503.53,37.295002,97.177505,557.755,95.455,43.7375,1260.19,81.80499
2/29/2016,16596.79248,701.665,98.8625,3.355,42.0025,51.135002,31.045,51.5875,45.747498,33.72,82.207504,29.7575,66.535,39.9175,192.475,29.475,511.61252,37.1025,97.1075,555.96,94.689995,43.354996,1261.6599,80.737495
3/1/2016,16705.49512,710.2525,99.8275,3.4375,42.395,51.765,31.6975,52.4025,46.575,34.280003,81.97,30.145,66.5,40.4075,189.8125,29.794998,511.5625,37.235,99.0925,567.645,96.412506,43.295,1288.51,80.915
3/2/2016,16854.24512,717.4625,100.81,3.6225,42.1075,52.620003,31.8875,53.2775,46.6925,34.5775,81.7425,30.4575,66.2725,40.6725,185.5225,30.0775,520.06,37.4275,100.44751,580.165,97.75,43.635,1295.4775,81.91
3/3/2016,16901.27783,714.1425,101.3625,3.88,41.8925,52.5175,32.1675,53.9525,47.175003,34.9625,81.815,30.9,65.792496,37.732502,191.41501,30.6875,523.42004,37.82,101.06,577.1075,97.375,42.614998,1298.5525,82.6225
3/4/2016,16978.24756,712.09753,101.99,3.9250002,41.772503,52.1475,32.565,54.714996,47.665,35.3825,81.7825,30.509998,66.572495,37.155,200.14249,31.3475,531.88,37.945,102.625,577.1675,100.22,43.4025,1299.815,83.027504
3/7/2016,17026.24219,699.2626,102.0125,3.925,41.29,51.2425,32.2975,54.32,47.405003,35.205,81.725,30.7875,67.315,36.9575,202.51749,31.4675,528.185,37.9325,102.012505,566.38,98.3825,43.2575,1287.63,83.244995
3/8/2016,17002.26709,692.92255,101.3625,3.96,41.0625,51.295,32.345,53.915,47.304996,35.045002,82.0525,30.662498,67.93,37.12,203.95,30.985,531.7275,38.082497,100.9925,561.055,96.0025,43.18,1286.575,83.1125
3/9/2016,16991.49219,700.8475,101.420006,3.97,41.9375,52.359997,32.3925,54.034996,47.3125,35.1,81.9,30.85,67.6075,37.515,206.34999,30.46,507.575,38.0625,101.07,557.375,97.0475,43.755,1281.8025,83.1575
3/10/2016,16988.2876,710.18494,101.4925,3.8475,42.222496,52.27,32.7325,54.1475,47.534996,35.219997,81.8925,31.0425,67.35,37.6875,207.28499,30.6725,506.6275,38.195,101.2425,560.14246,97.682495,44.067497,1292.52,82.5975
3/11/2016,17115.84521,722.71497,102.7825,3.75,42.93,52.88,33.43,55.059998,48.3925,35.85,81.81,31.6875,67.42,38.275,207.545,31.154999,508.59,38.3825,102.07,567.3375,98.205,45.882504,1315.7426,82.185
3/14/2016,17218.21289,729.48755,102.99,3.7075,43.53,53.025,33.487503,55.1725,48.5025,35.8975,81.875,31.52,67.285,38.4125,213.79001,31.1625,513.53,38.325,102.28,570.0775,97.979996,46.9175,1326.21,81.3175
3/15/2016,17210.18213,728.0775,102.065,3.6375,43.5275,53.1675,33.21,54.4025,47.7675,35.357502,81.9,31.425,67.61,38.067497,215.76999,30.8575,506.2275,38.3125,104.3925,574.135,97.6675,46.5725,1325.3575,81.1325
3/16/2016,17289.5874,731.11,102.4675,3.5649998,43.8075,53.949997,33.3375,54.572502,47.9225,35.47,81.9375,31.537498,67.88,38.247498,219.8825,31.2775,489.83,38.6375,105.37,575.8425,98.527504,46.6125,1340.5225,81.2325
3/17/2016,17407.38281,738.325,103.26501,3.465,43.845,54.4675,33.515,55.255,48.585,35.9425,82.2625,31.9025,67.862495,38.27,224.0875,31.857498,483.46002,38.95,105.6875,563.83997,99.79,47.3375,1345.5,82.135
3/18/2016,17546.46533,738.3225,104.03999,3.3575,44.027496,54.205,33.6525,55.3675,48.792503,36.045,82.39,32.3975,67.3025,38.395,231.095,32.0825,463.3175,38.9025,105.9875,555.36005,101.01,47.8125,1349.2876,82.9875
3/21/2016,17602.45459,738.6525,104.0925,3.2275,44.842503,53.4925,33.5225,55.3875,48.557503,35.935,82.262505,32.235,67.5875,38.3,237.13501,32.0325,458.47003,38.8025,106.1575,549.1775,100.9525,48.1725,1343.955,83.305
3/22/2016,17593.66016,740.1675,104.020004,3.3000002,44.635002,53.847496,33.245003,55.6125,48.1425,35.82,82.305,32.2225,68.085,38.035,235.75,31.987501,466.5775,38.7775,106.1175,553.35,100.259995,48.32,1316.1376,82.955
3/23/2016,17541.62012,740.5725,103.6775,3.2475,44.5625,54.015003,33.2125,55.125,48.075,35.66,82.3275,32.23,67.7525,37.7225,227.92749,31.5825,475.0125,38.5425,106.395,565.3025,99.634995,47.8975,1313.215,82.9025
3/24/2016,17479.30273,734.015,102.985,3.2075002,44.007504,54.0275,32.61,54.51,47.4375,35.195,82.3875,31.849998,67.7125,37.410004,221.855,30.8,469.40253,38.6325,105.57001,575.17255,98.23,46.7425,1299.315,82.725
3/28/2016,17534.57764,735.4525,103.4375,3.2675002,43.9675,53.842503,32.792503,55.16,47.767498,35.5425,82.3375,31.847502,68.14,37.829998,230.42,31.085001,475.60498,39.04,105.61,581.145,99.7025,46.605,1291.0249,82.895
3/29/2016,17555.69238,738.8425,103.810005,3.3400002,44.307503,54.17,32.93,55.29,47.972496,35.64,82.572495,32.12,67.954994,37.9325,229.43251,31.022501,462.11002,39.2825,106.310005,586.58997,102.634995,46.7125,1296.0474,82.677505
3/30/2016,17702.87207,751.8125,105.025,3.46,45.0025,55.129997,33.645,55.980003,48.975,36.2425,82.64,32.550003,68.605,38.0575,230.995,31.265,463.3475,39.445,109.3075,598.41003,103.3075,47.399998,1317.0126,82.945
3/31/2016,17706.64014,746.49744,104.927505,3.4375,44.9775,55.1575,33.345,55.4375,48.672497,35.985,82.7825,32.464996,68.725,38.1725,230.385,31.2575,469.045,39.2925,109.3725,596.47003,102.31,47.48,1301.1475,82.5525
4/1/2016,17708.49756,743.9625,104.825,3.5324998,44.3025,55.199997,32.675,54.075,47.932503,35.315002,82.675,32.322502,68.575,38.1475,240.89,30.792501,461.9475,38.8625,109.24249,594.08,104.2225,47.23,1288.105,82.77
4/4/2016,17763.36035,747.64496,105.24251,3.5475001,44.4925,55.38,32.8725,54.195,48.267498,35.49,82.765,32.08,69.0975,38.18,247.9675,30.1325,466.9175,39.237503,111,595.56,104.8425,47.775,1288.45,83.385
4/5/2016,17654.73486,738.49255,104.1875,3.48,43.7825,54.877502,32.065,52.985,47.3425,34.76,82.9275,31.907501,68.7975,37.969997,248.1325,29.5875,463.77252,39.21,109.86751,588.9075,104.3525,47.82,1275.625,83.215004
4/6/2016,17646.89746,740.815,104.5875,3.54,43.567497,54.722496,32.239998,53.5825,47.695,35.0725,82.865,32.0125,68.829994,38.685,260.145,29.712502,459.5725,38.7125,110.3425,594.87256,105.205,48.3425,1285.33,83.4675
4/7/2016,17600.1875,742.2325,104.145,3.5300002,43.7575,54.6175,31.8575,53.535004,47.3125,34.9075,83.085,31.672499,68.48,38.552498,261.875,29.6,451.64,38.4425,109.25749,594.71747,104.700005,49.385,1282.9375,83.2575
4/8/2016,17588.75537,741.03,104.395,3.5125,44.1775,54.6725,32.370003,54.585003,47.949997,35.469997,83.035,31.7225,68.155,38.1175,254.85251,29.5075,452.4425,38.625,108.8775,593.94495,104.270004,49.555,1277.9475,83.215
4/11/2016,17607.60547,740.04254,104.38,3.48,44.77,54.562504,32.595,54.5875,48.255,35.6325,83.005,31.892502,67.79,37.594997,251.30249,29.634998,449.5775,38.5175,109.3575,597.745,103.58,49.505,1274.5425,82.94
4/12/2016,17647.64746,738.98254,104.475,3.455,44.552498,54.39,32.625,55.3275,48.335,35.88,82.90501,31.765,68.1725,37.145,248.1875,29.5775,442.8,38.5775,109.735,599.48505,104.89,49.2075,1282.13,82.8
4/13/2016,17827.4873,749.87994,105.8125,3.3875,45.415,55.2,33.3975,56.597504,49.1075,36.545,82.905,32.0575,69.1125,37.607502,251.4675,30.400002,442.48,38.512497,111.494995,611.15,109.2025,50.625,1314.6375,82.695
4/14/2016,17921.56494,754.305,106.159996,3.475,46.497498,55.307503,33.62,56.960003,49.225,36.68,82.915,31.752499,68.835,37.2875,253.18748,30.8125,457.25,38.3725,111.86,618.8175,110.305,50.4225,1329.5975,81.965
4/15/2016,17907.11768,756.6675,106.06,3.5425,46.945,55.495,33.64,56.8,49.1225,36.595,83.04,31.627499,69.0875,37.0275,252.38501,30.6225,463.3525,38.485,110.997505,623.1725,110.945,50.0375,1330.3601,82.1575
4/18/2016,17938.02734,763.10504,106.22749,3.56,47.19,55.9375,33.7375,56.9175,49.285,36.677498,83.015,31.545,69.415,36.57,254.01999,31.0125,463.7775,38.5925,108.065,630.825,108.755,50.1175,1345.045,82.53249
4/19/2016,18038.39746,760.6675,107.0025,3.6375,47.127502,56.3675,34.54,58.017498,50.3475,37.4575,83.04,31.6275,69.785,36.472496,249.0275,31.8475,458.6725,38.795,107.255005,630.9625,97.34999,49.7675,1349.7375,83.185
4/20/2016,18088.65039,754.70245,107.215,3.7300003,47.219997,55.965,34.705,58.175,50.347496,37.530003,82.994995,31.7075,69.5225,36.732502,247.8475,32.15,458.0225,38.845,106.979996,630.635,95.307495,49.355003,1349.8151,82.415
4/21/2016,18036.63477,756.13,106.93,3.7549999,47.5,55.8075,34.7225,58.067497,50.075,37.375,82.775,31.945,68.965,36.6875,248.77249,32.93,454.88248,38.205,106.337494,632.08,96.1125,50.429996,1344.435,80.925
4/22/2016,17981.38525,723.69995,106.619995,3.7250001,46.8675,51.7225,34.512505,58.1125,49.805,37.2675,82.784996,31.615,68.69,35.9025,250.58751,32.4375,446.7825,37.9825,105.4475,621.195,95.4125,50.845,1337.5175,80.552505
4/25/2016,17953.66748,719.6925,106.425,3.7475,47.142498,51.912502,34.3125,57.7075,49.63,37.09,82.685,31.3625,68.895004,36.1175,253.24251,31.9375,442.1875,38.0825,105.060005,621.51,94.4525,50.472504,1332.9299,81.057495
4/26/2016,17988.91016,715.59,106.7175,3.7399998,46.670002,51.784996,34.53,57.7,50.0075,37.24,82.572495,31.415,69.4975,36.635002,252.72751,32.105003,444.2275,38.18,104.3675,621.17004,92.682495,51.09,1331.5674,80.44
4/27/2016,18010.65283,703.62,106.875,3.695,46.015,51.1175,34.6425,57.36,50.125,37.222504,82.682495,31.497501,69.42,36.42,252.155,32.155,421.805,38.305,97.0525,608.9,91.4825,50.655,1342.3726,79.652504
4/28/2016,17921.73047,700.75,106.4825,3.6375,44.8075,50.2125,34.397503,56.255,50.004997,36.9075,82.85,31.325,69.0875,36.1225,249.6075,32.2175,422.5075,38.697502,96.1425,610.885,91.135,50.3425,1328.41,79.7225
4/29/2016,17763.38525,692.5825,105.5175,3.5275,44.205,49.705,34.145,55.71,49.932503,36.775,82.91,30.5275,67.69501,35.387497,243.78499,32.004997,421.5875,38.704998,93.740005,662.3925,89.825,50.3275,1344.235,79.8275
5/2/2016,17840.25,696.87,106,3.465,44.39,50.285,34.31,56.280003,50.18,36.9875,82.7125,30.5275,67.11,35.4175,240.3275,31.912498,427.495,38.975,93.52,673.825,91.6575,49.789997,1347.3674,80.5775
5/3/2016,17790.82275,694.7675,105.345,3.5625,43.6475,50.0325,33.78,55.749996,49.45,36.53,82.909996,30.355,67.0275,35.215,235.05249,31.27,438.0725,38.9225,94.7,674.8525,92.042496,49.850002,1348.62,81.072495
5/4/2016,17683.3374,693.7375,104.735,3.5325,42.165,49.807503,33.265,55.08,48.754997,36.015,82.925,29.982498,66.9925,34.825,226.92749,30.7725,435.29,38.8025,94.777504,667.4075,91.075005,50.205,1245.5725,81.2775
5/5/2016,17669.28027,699.2925,104.77249,3.4875002,41.704998,49.96,33.025,55.215,48.497505,35.945,83,29.885,67.0025,34.6525,219.605,30.61,434.46,38.8325,93.4975,666.22253,90.4025,51.13,1249.4175,81.47749
5/6/2016,17678.96289,704.86743,104.5275,3.5,41.47,50.09,33.055,55.120003,48.425,35.885,83.0425,29.82,67.55501,34.662502,212.56999,30.84,432.2925,38.807503,92.847496,665.74,89.66499,50.86,1241.28,81.74249
5/9/2016,17725.3252,713.4025,105.017494,3.48,42.074997,50.285,33.2925,55.36,48.594997,35.9775,83.0925,29.9525,68.615,35.2725,211.8975,30.8475,445.03748,38.947502,93.0375,678.02246,90.75,50.03,1244.785,82.255
5/10/2016,17829.06982,719.7875,105.9125,3.4825,42.534996,50.660004,33.47,56.0925,48.867496,36.2925,83.0925,30.035,68.822495,35.305,207.67749,31.1125,454.5,39.1725,93.1075,698.78,92.0925,49.107502,1261.52,82.3575
5/11/2016,17815.05713,718.995,105.7725,3.5075,42.625,51.239998,33.315,55.825,48.805,36.225,83.145004,30.1075,66.7475,34.895,209.51999,31.215,454.885,39.2025,93.005,709.9175,91.2275,49.5675,1267.0326,82.415
5/12/2016,17713.79736,714.655,105.4375,3.495,41.6725,51.36,33.26,55.93,48.817497,36.2475,83.115,29.92,66.7075,34.8175,208.51251,31.125,457.93246,39.43,91.3275,717.3175,88.5525,48.83,1279.04,82.435
5/13/2016,17623.41504,712.17,104.8,3.4550002,41.635002,51.365005,32.93,55.1575,48.2275,35.81,83.1725,29.9525,65.65501,34.8675,208.32251,30.76,458.845,39.3175,90.5475,712.58,87.53,46.67,1278.1626,81.7675
5/16/2016,17632.50781,712.4375,105.05,3.43,41.8825,51.335,32.9925,55.595,48.484997,36.03,83.087494,30.182499,65.4775,34.752502,209.37749,30.662498,446.9675,39.1075,93.07749,708.58,88.2075,46.18,1280.9824,81.32
5/17/2016,17600.70557,711.9625,104.8475,3.46,42.3,51.079998,32.87,55.6325,48.4675,36.0675,83.0425,30.244999,65.5775,34.5575,206.88751,30.5225,446.3025,39.170002,93.9375,703.3875,89.167496,46.495003,1283.255,81.16
5/18/2016,17520.58252,705.63245,104.44501,3.5375,42.5175,50.6825,32.792503,55.39,48.495,35.985,82.735,30.0125,63.1675,34.195,210.845,30.6975,446.2525,38.74,94.455,694.5775,89.68,46.2575,1270.465,80.155
5/19/2016,17448.69775,701.37,103.975,3.625,42.345,50.307503,32.4925,54.8275,48.149998,35.6725,82.645,29.7075,68.5325,34.632504,213.23,30.42,449.84247,38.2375,94.2625,694.84,89.82001,45.574997,1248.4701,79.875
5/20/2016,17486.83252,706.615,104.755005,3.6074998,42.3975,50.68,32.8825,55.2675,48.58,36.002502,82.68,29.989998,69.545,34.745003,218.54251,30.567501,447.21503,38.52,94.9525,702.77246,91.457504,45.7425,1252.0026,80.1875
5/23/2016,17507.67969,706.6075,104.865,3.5925,42.269997,50.3225,32.6725,55.199997,48.465004,35.905,82.705,30.2675,69.65,34.7525,218.6375,30.515,456.78253,38.392498,96.28999,700.855,94.0025,45.979996,1243.1199,80.1075
5/24/2016,17624.75488,713.69495,105.7425,3.5525,42.57,51.1,33.260002,55.2875,49.184998,36.239998,82.649994,30.782501,69.965,35.17,217.1075,30.85,457.94,38.4775,97.5125,701.9275,97.19,47.25,1248.5249,80.7375
5/25/2016,17803.3501,723.31,106.77251,3.5224998,42.765,52.08,33.89,55.800003,49.8525,36.6425,82.645004,31.327501,70.4925,35.2525,218.84,31.4325,458.775,38.614998,99.035,708.1825,99.4525,49.1725,1264.23,81.3375
5/26/2016,17845.07227,723.9,106.950005,3.5774999,42.155,51.79,34.1475,55.887505,50.129997,36.8025,82.74251,31.5025,70.880005,35.31,222.4825,31.4675,454.2025,38.79,99.865005,711.3825,102.85,50.375,1270.38,81.3475
5/27/2016,17849.50537,728.65247,107.175,3.645,42.09,52.0825,34.0625,55.8525,49.99,36.74,82.745,31.567501,70.7475,35.635,223.67749,31.4,448.52002,38.8525,99.875,713.735,102.67,50.997498,1269.03,81.380005
5/31/2016,17825.49219,734.6125,107.39,3.7374997,42.3525,52.585,34.030003,56.2,49.8625,36.739998,82.7375,31.515,70.71,35.7875,223.13,31.3925,443.2525,39.08,99.67,717.66754,102.774994,52.4375,1271.0325,81.295
6/1/2016,17754.54736,734.1375,107.2825,3.7575002,42.445,52.67,33.7525,56.0175,49.4125,36.505,82.695,31.6175,70.5775,36.0875,220.08249,30.5975,437.39252,38.89,98.837494,721.2475,101.2725,53.6025,1267.2849,81.35
6/2/2016,17792.43066,730.02246,107.6225,3.7199998,42.285,52.425,33.762497,55.715,49.515003,36.4725,82.7975,31.6325,70.6475,36.335,218.89249,30.224998,438.735,38.7475,97.4475,723.2475,101.39,53.91,1282.98,81.69
6/3/2016,17782.42773,725.41504,107.57,3.755,41.67,52.0475,33.8425,56.245,49.84,36.7825,83.274994,31.625,70.7525,36.199997,219.735,29.837502,437.295,39.095,97.8575,724.4275,100.0275,53.345,1290.5801,82.167496
6/6/2016,17879.62744,720.245,108.087494,3.8049998,41.585,52.09,33.985,56.94,50.0775,37.0775,83.205,31.68,71.28,36.162502,218.75749,29.900002,440.765,39.305,99.015,727.2875,100.455,53.8275,1325.61,82.5575
6/7/2016,17953.48779,718.755,108.495,3.8799999,42.4525,52.292496,34.3425,57.42,50.535,37.43,83.25,31.837498,71.0725,36.21,227.63501,30.18,439.8875,39.595,99.2775,726.045,100.6225,54.0175,1356.75,82.555
6/8/2016,17971.21777,725.34753,108.72,3.8625,43.430004,52.0925,34.297497,57.7425,50.5925,37.55,83.3,31.87,71.095,36.425,235.69,29.779999,430.01752,39.7725,99.049995,726.015,98.94,53.464996,1358.935,82.4475
6/9/2016,17969.06787,725.8325,108.505005,3.81,43.832497,51.7775,33.7875,57.13,49.854996,37.067497,83.4275,31.825,71.222496,36.550003,231.6825,29.375,421.06503,39.934998,99.149994,725.49,97.35,52.9825,1343.6775,82.86
6/10/2016,17888.83008,720.3,107.590004,3.7325,43.704998,51.405,32.725002,56.2375,48.3975,36.202503,83.495,31.907501,71.0575,36.59,223.1425,29.149998,408.705,40.1725,98.7975,719.8625,94.315,52.5375,1323.3175,82.979996
6/13/2016,17796.90234,719.205,107.0075,3.6875,42.695004,49.875,32.11,55.362503,47.512497,35.63,83.53,32.190002,70.7975,36.267498,220.20001,29.032501,398.3225,40.2425,98.0625,715.6,94.9225,51.2975,1319.905,82.865
6/14/2016,17678.82471,717.58496,105.884995,3.6525,40.9125,49.85,31.497501,54.39,45.6925,34.6175,83.55,32.045,70.744995,35.8275,217.14252,28.965,391.6275,40.237503,97.5025,716.175,94.3375,50.75,1306.7576,82.884995
6/15/2016,17683.94775,719.5525,106.0925,3.74,40.155,49.82,31.76,54.867504,45.955,34.8425,83.6325,31.927498,71.235,35.5825,217.92,28.9625,394.55252,40.392498,97.6,718.0425,94.465,51.059998,1308.1975,83.1675
6/16/2016,17640.38232,711.295,105.582504,3.74,39.625,49.9725,31.5225,54.212498,45.545002,34.4775,83.7975,31.53,71.14,36.195,216.72249,28.815,393.26248,40.3475,96.955,713.215,94.6075,49.9675,1316.5701,83.0875
